id,state,name,shape
NY-04,NY,04,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.622872,40.7832 -73.614837,40.783016 -73.614872,40.7819 -73.612072,40.7814 -73.604972,40.7791 -73.587533,40.78288 -73.574372,40.778173 -73.57137,40.7789 -73.56907,40.7774 -73.56217,40.7729 -73.54767,40.7436 -73.53167,40.7064 -73.552671,40.690501 -73.544871,40.674601 -73.558671,40.690101 -73.566271,40.698701 -73.572571,40.680201 -73.565972,40.654402 -73.566972,40.651502 -73.570772,40.649902 -73.575672,40.646602 -73.593172,40.639802 -73.598367,40.638949 -73.603673,40.637402 -73.608973,40.631202 -73.612773,40.635502 -73.616278,40.635321 -73.624173,40.634502 -73.650774,40.620503 -73.661574,40.624103 -73.691239,40.625127 -73.700475,40.616003 -73.686275,40.601404 -73.7012190219651,40.5836113119382 -73.7177413571749,40.5838558563161 -73.7395453732011,40.5841785739868 -73.754776,40.584404 -73.7543231298545,40.5863576570537 -73.74338,40.592847 -73.738393,40.596757 -73.740363,40.604769 -73.747054,40.611256 -73.754857,40.609074 -73.765803,40.614387 -73.746702,40.633387 -73.741021,40.636661 -73.740375,40.636432 -73.734108,40.649039 -73.728124,40.65003 -73.725945,40.657346 -73.727481,40.663198 -73.727345,40.673391 -73.725589,40.67789 -73.725492,40.682193 -73.726019,40.695585 -73.725937,40.705048 -73.726258,40.709799 -73.729793,40.721 -73.726502,40.722585 -73.722084,40.723676 -73.710091,40.726033 -73.701585,40.73492 -73.699412,40.738211 -73.6997,40.742116 -73.700846,40.751411 -73.687474,40.755001 -73.683774,40.754601 -73.679739,40.754513 -73.676074,40.754201 -73.672574,40.751501 -73.653173,40.753901 -73.647973,40.755301 -73.639273,40.757601 -73.637873,40.757001 -73.634773,40.7583 -73.626272,40.7614 -73.630672,40.7674 -73.636573,40.7678 -73.634973,40.7698 -73.629972,40.7705 -73.625672,40.7723 -73.625483,40.778104 -73.623472,40.7811</coordinates></LinearRing></outerBoundaryIs></Polygon>"
NY-09,NY,09,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.766326,40.754814 -73.758451,40.751383 -73.762915,40.738296 -73.770969,40.730727 -73.788847,40.725888 -73.791387,40.724978 -73.798093,40.722802 -73.797729,40.716904 -73.797231,40.710318 -73.807367,40.707924 -73.81214,40.711931 -73.823044,40.712474 -73.8217,40.704365 -73.825895,40.70188 -73.831582,40.705396 -73.842812,40.69973 -73.843327,40.69433 -73.839162,40.689965 -73.837174,40.683714 -73.833604,40.678001 -73.837231,40.676007 -73.842128,40.677823 -73.842278,40.66921 -73.838503,40.662014 -73.836489,40.644509 -73.825398,40.619071 -73.813304,40.614887 -73.815404,40.603187 -73.810363,40.595101 -73.811064,40.589033 -73.814172,40.586643 -73.8097140558865,40.5838442029243 -73.8214142206922,40.5806966065462 -73.8295699372544,40.5785025431003 -73.834408,40.577201 -73.8441307586696,40.5736366294175 -73.8573741827122,40.5687815802826 -73.8629776555655,40.5667273429538 -73.878906,40.560888 -73.8984198117576,40.555373837425 -73.934512,40.545175 -73.934466,40.555281 -73.9327288162641,40.5602664995002 -73.9356861008019,40.5649136603321 -73.939300036436,40.5664624889367 -73.9445579544155,40.5687158809702 -73.9500500636279,40.5733630458955 -73.9518010481831,40.5732352900606 -73.959519135277,40.5726721607873 -73.959645,40.57445 -73.959126,40.575032 -73.959391,40.577767 -73.959574,40.579859 -73.959758,40.58177 -73.959838,40.582989 -73.960067,40.584488 -73.960088,40.584637 -73.960161,40.587058 -73.960612,40.591309 -73.960931,40.596168 -73.962001,40.598098 -73.963324,40.604954 -73.961734,40.607189 -73.963829,40.607442 -73.967558,40.609167 -73.969382,40.611561 -73.973887,40.613815 -73.974661,40.618422 -73.975651,40.623323 -73.976288,40.626953 -73.978008,40.62725 -73.976409,40.627245 -73.97788,40.635188 -73.975716,40.635461 -73.974657,40.635523 -73.971931,40.635877 -73.971406,40.633043 -73.971238,40.632153 -73.971433,40.632055 -73.971159,40.630687 -73.971549,40.630507 -73.971445,40.629716 -73.971234,40.628728 -73.971074,40.627765 -73.96857,40.627973 -73.967659,40.628049 -73.967651,40.627777 -73.967462,40.626756 -73.968306,40.626627 -73.969388,40.626482 -73.96899,40.624126 -73.970331,40.623982 -73.969341,40.619186 -73.968921,40.616813 -73.965634,40.617181 -73.965194,40.614726 -73.963183,40.61495 -73.959463,40.615399 -73.958981,40.612713 -73.955261,40.613146 -73.954115,40.613257 -73.953034,40.613369 -73.945762,40.615206 -73.943006,40.617206 -73.937696,40.619658 -73.931612,40.617809 -73.923825,40.611754 -73.916536,40.616323 -73.913476,40.618305 -73.909065,40.618602 -73.906029,40.623696 -73.898344,40.623149 -73.899805,40.626802 -73.890875,40.630474 -73.888806,40.629494 -73.886035,40.630126 -73.87938,40.63836 -73.875305,40.644049 -73.873044,40.645896 -73.860642,40.653839 -73.862542,40.656748 -73.857642,40.659848 -73.855842,40.664181 -73.857221,40.669635 -73.860851,40.673142 -73.861732,40.677164 -73.863344,40.678554 -73.863678,40.680317 -73.863994,40.681554 -73.862097,40.683687 -73.862977,40.687676 -73.863255,40.691284 -73.869043,40.694547 -73.870528,40.697011 -73.869584,40.702212 -73.875105,40.701723 -73.878808,40.701442 -73.879802,40.701627 -73.880604,40.701333 -73.882213,40.700236 -73.883397,40.701147 -73.888702,40.700657 -73.892506,40.701363 -73.894427,40.702194 -73.8955,40.703482 -73.897685,40.703589 -73.896098,40.704687 -73.897271,40.707293 -73.903375,40.707201 -73.905851,40.712513 -73.905643,40.714604 -73.903127,40.7155 -73.906018,40.716911 -73.904505,40.720001 -73.903722,40.720493 -73.900201,40.722785 -73.898095,40.723683 -73.895575,40.725073 -73.894494,40.72497 -73.890682,40.725252 -73.886771,40.727345 -73.885072,40.727832 -73.883701,40.727964 -73.882374,40.72774 -73.880369,40.72653 -73.877087,40.725232 -73.877162,40.726929 -73.877279,40.728922 -73.875262,40.729326 -73.874209,40.73007 -73.872655,40.730715 -73.858075,40.735136 -73.845011,40.73933 -73.843735,40.733232 -73.835719,40.726314 -73.834229,40.730507 -73.825253,40.73167 -73.824858,40.741549 -73.804122,40.737817 -73.792382,40.73847 -73.792301,40.74038 -73.79175,40.752285 -73.779901,40.752706</coordinates></LinearRing></outerBoundaryIs></Polygon>"
NY-12,NY,12,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.911279,40.747529 -73.907675,40.745606 -73.903396,40.744404 -73.902588,40.742096 -73.90411,40.740998 -73.906023,40.739918 -73.904227,40.73729 -73.90522,40.736704 -73.904537,40.735301 -73.905276,40.728008 -73.907081,40.726813 -73.91029,40.722526 -73.904099,40.722503 -73.903722,40.720493 -73.904505,40.720001 -73.906018,40.716911 -73.903127,40.7155 -73.905643,40.714604 -73.905851,40.712513 -73.903375,40.707201 -73.897271,40.707293 -73.896098,40.704687 -73.897685,40.703589 -73.8955,40.703482 -73.894427,40.702194 -73.892506,40.701363 -73.888702,40.700657 -73.883397,40.701147 -73.882213,40.700236 -73.880604,40.701333 -73.879802,40.701627 -73.878808,40.701442 -73.875105,40.701723 -73.869584,40.702212 -73.870528,40.697011 -73.869043,40.694547 -73.863255,40.691284 -73.862977,40.687676 -73.862097,40.683687 -73.863994,40.681554 -73.863678,40.680317 -73.869372,40.679648 -73.876857,40.679612 -73.879203,40.675076 -73.888202,40.675012 -73.888177,40.681962 -73.896715,40.679804 -73.902271,40.680336 -73.906712,40.682839 -73.916296,40.686201 -73.92326,40.690145 -73.929297,40.693559 -73.93484,40.696691 -73.938139,40.698547 -73.941482,40.700436 -73.944518,40.706853 -73.952592,40.706451 -73.957822,40.707852 -73.964599,40.707231 -73.965926,40.703068 -73.9624,40.69782 -73.976466,40.697782 -73.980166,40.700714 -73.97966,40.703359 -73.98436,40.702714 -73.986514,40.700349 -73.990351,40.694778 -73.990008,40.694217 -73.99178,40.694699 -73.994775,40.69293 -73.99788,40.68645 -73.999695,40.682634 -74.000336,40.67539 -73.998385,40.676323 -73.995039,40.679278 -73.992444,40.678941 -73.989118,40.678017 -73.983526,40.675933 -73.981958,40.673804 -73.985985,40.668957 -73.984634,40.666615 -73.987072,40.663592 -73.984678,40.662448 -73.986809,40.660198 -73.987526,40.659542 -73.988112,40.659 -73.985827,40.657659 -73.981494,40.655028 -73.981158,40.653165 -73.980443,40.649293 -73.980063,40.64748 -73.981645,40.646876 -73.98795,40.644391 -73.988752,40.643867 -73.990184,40.642899 -73.992771,40.644455 -73.998446,40.64243 -74.002552,40.638472 -74.0072,40.63394 -74.015055,40.636844 -74.025653,40.640545 -74.013736,40.655236 -74.005908,40.655116 -73.997817,40.660165 -73.994885,40.666777 -73.993191,40.668271 -73.998592,40.671976 -74.00807,40.673106 -74.015733,40.676322 -74.011372,40.679192 -74.006155,40.68347 -74.008384,40.686331 -74.003346,40.689747 -74.001546,40.693147 -73.999246,40.697147 -73.995523,40.703258 -73.999612,40.712295 -74.000087,40.716726 -73.999791,40.719706 -73.997048,40.722827 -73.991024,40.724078 -73.988884,40.723396 -73.987999,40.723015 -73.990667,40.71767 -73.990681,40.715002 -73.990063,40.713156 -73.985255,40.713636 -73.980866,40.712816 -73.977722,40.71381 -73.976651,40.715866 -73.978941,40.716614 -73.98427,40.715757 -73.985772,40.71838 -73.984865,40.722083 -73.981733,40.724906 -73.978156,40.729869 -73.971909,40.72817 -73.962645,40.722747 -73.961618,40.724861 -73.961685,40.729137 -73.962297,40.732092 -73.962445,40.736147 -73.952256,40.738877 -73.942079,40.738648 -73.932261,40.736965 -73.929963,40.737451 -73.929935,40.742161 -73.925131,40.741634 -73.924244,40.741532 -73.924559,40.739639 -73.92391,40.739571 -73.921478,40.7406 -73.92141,40.74116 -73.920901,40.742854 -73.92199,40.742954 -73.921938,40.743253 -73.9209,40.743052 -73.918347,40.742746 -73.916053,40.742491 -73.912105,40.743728 -73.911682,40.745423 -73.912093,40.745523</coordinates></LinearRing></outerBoundaryIs></Polygon>"
NY-06,NY,06,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.722521,40.73748 -73.707206,40.740543 -73.6997,40.742116 -73.699412,40.738211 -73.701585,40.73492 -73.710091,40.726033 -73.722084,40.723676 -73.726502,40.722585 -73.729793,40.721 -73.726258,40.709799 -73.725937,40.705048 -73.726019,40.695585 -73.725492,40.682193 -73.725589,40.67789 -73.727345,40.673391 -73.727481,40.663198 -73.725945,40.657346 -73.728124,40.65003 -73.734108,40.649039 -73.740375,40.636432 -73.741021,40.636661 -73.746702,40.633387 -73.765803,40.614387 -73.754857,40.609074 -73.747054,40.611256 -73.740363,40.604769 -73.738393,40.596757 -73.74338,40.592847 -73.7543231298545,40.5863576570537 -73.753349,40.59056 -73.7640926076784,40.5906590767843 -73.770138582242,40.5907148323308 -73.774928,40.590759 -73.7888491243599,40.5880800147443 -73.7956375862852,40.5867736411399 -73.801707847779,40.5856054782372 -73.806834,40.584619 -73.8097140558865,40.5838442029243 -73.814172,40.586643 -73.811064,40.589033 -73.810363,40.595101 -73.815404,40.603187 -73.813304,40.614887 -73.825398,40.619071 -73.836489,40.644509 -73.838503,40.662014 -73.842278,40.66921 -73.842128,40.677823 -73.837231,40.676007 -73.833604,40.678001 -73.837174,40.683714 -73.839162,40.689965 -73.843327,40.69433 -73.842812,40.69973 -73.831582,40.705396 -73.825895,40.70188 -73.8217,40.704365 -73.823044,40.712474 -73.81214,40.711931 -73.807367,40.707924 -73.797231,40.710318 -73.797729,40.716904 -73.798093,40.722802 -73.791387,40.724978 -73.790187,40.723473 -73.789917,40.719371 -73.790116,40.718878 -73.790206,40.718483 -73.791622,40.71737 -73.791831,40.715576 -73.792643,40.71418 -73.791441,40.712972 -73.790841,40.712179 -73.787258,40.711075 -73.780039,40.712539 -73.773034,40.714218 -73.765913,40.716703 -73.759406,40.720887 -73.765687,40.725513 -73.755883,40.725201 -73.754342,40.723184 -73.753386,40.723673 -73.749072,40.726863 -73.745469,40.727948 -73.741671,40.729032 -73.734342,40.732716 -73.72564,40.732588 -73.721432,40.733472</coordinates></LinearRing></outerBoundaryIs></Polygon>"
OH-18,OH,18,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-81.121062,40.728374 -81.112022,40.72836 -81.091843,40.728322 -81.087292,40.727865 -81.084637,40.728002 -80.861344,40.622755 -80.923884,40.47889 -80.897367,40.423755 -80.871793,40.373666 -80.878245,40.247677 -80.885799,40.10455 -80.87853,39.983804 -81.00063,40.105182 -81.093892,40.167161 -81.219956,40.172584 -81.230659,40.039474 -81.375999,39.950548 -81.580339,39.841355 -81.6432,39.665679 -81.710814,39.5858 -81.707997,39.489321 -81.860557,39.45062 -82.14189,39.375928 -82.216116,39.299724 -82.255837,39.317289 -82.28247,39.316383 -82.263996,39.250887 -82.435552,39.031798 -82.574383,38.853476 -82.80658,38.948047 -82.807091,38.948073 -82.802198,38.997975 -82.79868,39.028488 -82.797788,39.035508 -82.79957,39.03563 -82.79734,39.059269 -82.796758,39.065347 -82.795161,39.080258 -82.795115,39.080681 -82.79475,39.084039 -82.79037,39.124352 -82.785892,39.168768 -82.840288,39.172007 -82.840365,39.172012 -82.840922,39.172045 -82.972621,39.178719 -82.975205,39.178841 -83.016594,39.180932 -83.040685,39.182013 -83.051308,39.182644 -83.145022,39.187572 -83.151106,39.187903 -83.152356,39.187971 -83.181467,39.189553 -83.248285,39.193186 -83.290943,39.195373 -83.353531,39.197585 -83.350123,39.211038 -83.347594,39.232529 -83.346041,39.242412 -83.34501,39.250604 -83.35441,39.250311 -83.355521,39.247684 -83.361009,39.240957 -83.36885,39.243527 -83.381125,39.249618 -83.377923,39.257646 -83.381734,39.26274 -83.393699,39.267788 -83.390969,39.276129 -83.37851,39.288064 -83.377875,39.293145 -83.38286,39.297471 -83.384471,39.30843 -83.385112,39.317992 -83.386167,39.325382 -83.38369,39.330551 -83.379392,39.341656 -83.379518,39.355094 -83.376887,39.362483 -83.373393,39.368655 -83.374398,39.372108 -83.372334,39.376324 -83.372771,39.377351 -83.333385,39.428885 -83.254087,39.439557 -83.219182,39.434303 -83.181949,39.40816 -83.17175,39.401547 -83.131118,39.365051 -83.103339,39.354852 -83.069744,39.353762 -83.054214,39.352596 -82.999903,39.375896 -82.983032,39.402229 -83.002907,39.423849 -82.991011,39.438009 -83.00126,39.452356 -82.933168,39.477332 -82.874898,39.474537 -82.740088,39.472324 -82.731755,39.554401 -82.490226,39.661706 -82.37989,39.596738 -82.061448,39.551419 -82.024219,39.724686 -82.127839,39.818658 -82.169626,39.909666 -82.418179,39.927937 -82.543717,39.928472 -82.581805,39.930122 -82.581495,39.937349 -82.522791,40.038252 -82.479378,40.035863 -82.430576,40.051264 -82.417176,40.059464 -82.414776,40.065564 -82.407975,40.069064 -82.409276,40.081464 -82.400528,40.084046 -82.404975,40.081564 -82.403293,40.077862 -82.393975,40.079665 -82.393775,40.074165 -82.380204,40.07499 -82.374024,40.117645 -82.364888,40.233446 -82.380377,40.241706 -82.429797,40.243822 -82.453118,40.244924 -82.476651,40.258783 -82.516718,40.266492 -82.58585,40.269941 -82.645538,40.272618 -82.704921,40.275162 -82.751341,40.282871 -82.748445,40.307529 -82.744913,40.34941 -82.689757,40.34701 -82.658379,40.345733 -82.65641,40.345634 -82.646503,40.345077 -82.645614,40.356244 -82.644156,40.375456 -82.640813,40.417625 -82.63828,40.456785 -82.637823,40.463452 -82.635713,40.492144 -82.63319,40.523147 -82.643084,40.522099 -82.643096,40.524458 -82.643041,40.543603 -82.643009,40.549999 -82.623609,40.54988 -82.566497,40.550008 -82.561069,40.550039 -82.547752,40.55013 -82.509331,40.550463 -82.505157,40.550518 -82.45163,40.550763 -82.450558,40.550769 -82.374884,40.550873 -82.359806,40.552467 -82.336962,40.555002 -82.274904,40.561892 -82.248302,40.564839 -82.220546,40.612436 -82.220662,40.636459 -82.220665,40.667581 -82.040736,40.668332 -81.904851,40.666681 -81.876904,40.667187 -81.78407,40.667689 -81.705366,40.668467 -81.649849,40.668113 -81.594732,40.640921 -81.557445,40.645061 -81.536444,40.647461 -81.475604,40.653877 -81.46134,40.666261 -81.435239,40.659361 -81.447339,40.653461 -81.413227,40.653098 -81.30315,40.651342 -81.291467,40.651168 -81.239014,40.690787 -81.198599,40.729172</coordinates></LinearRing></outerBoundaryIs></Polygon>"
UT-03,UT,03,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-111.93787,40.724446 -111.92317,40.724546 -111.91937,40.720946 -111.919169,40.659147 -111.916268,40.574248 -111.918968,40.498812 -111.923168,40.402289 -111.882982,40.379687 -111.801664,40.347851 -111.772571,40.375759 -111.762433,40.388191 -111.702862,40.444696 -111.592927,40.430895 -111.44464,40.328628 -111.395167,40.293982 -111.308468,40.274834 -111.256434,40.201265 -111.223542,40.138296 -111.24567,40.050105 -111.16201,39.991726 -111.083041,39.900083 -111.299384,39.017793 -112.342305,38.50998 -112.472567,38.443921 -112.391589,38.380692 -112.347816,38.289484 -112.423339,38.170208 -113.726684,38.148697 -114.049903,38.148601 -114.050138,38.24996 -114.049417,38.2647 -114.05012,38.404536 -114.050091,38.404673 -114.050485,38.499955 -114.049834,38.543784 -114.049862,38.547764 -114.050154,38.57292 -114.049883347601,38.6773650947539 -114.049749,38.72921 -114.049168,38.749951 -114.049465,38.874949 -114.048521,38.876197 -114.048054,38.878693 -114.049104,39.005509 -114.047079,39.499943 -114.047728,39.542742 -113.815768,39.544098 -112.253519,39.679534 -112.133163,39.792682 -112.088008,39.773974 -112.080176,39.79645 -112.075976,39.84025 -112.063376,39.87655 -112.085077,39.92495 -112.095678,39.95625 -112.133583,39.978208 -112.17718,40.021448 -112.172179,40.068648 -112.164078,40.118748 -112.161577,40.162348 -112.14815,40.19511 -112.162476,40.217448 -112.192977,40.268847 -112.191076,40.329247 -112.199176,40.382746 -112.212876,40.455945 -112.178875,40.498145 -112.183274,40.564811 -112.189714,40.616435 -112.203867,40.683861 -112.143231,40.720103</coordinates></LinearRing></outerBoundaryIs></Polygon>"
NY-10,NY,10,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.957822,40.707852 -73.952592,40.706451 -73.944518,40.706853 -73.941482,40.700436 -73.938139,40.698547 -73.93484,40.696691 -73.929297,40.693559 -73.92326,40.690145 -73.916296,40.686201 -73.906712,40.682839 -73.902271,40.680336 -73.896715,40.679804 -73.888177,40.681962 -73.888202,40.675012 -73.879203,40.675076 -73.876857,40.679612 -73.869372,40.679648 -73.863678,40.680317 -73.863344,40.678554 -73.861732,40.677164 -73.860851,40.673142 -73.857221,40.669635 -73.855842,40.664181 -73.857642,40.659848 -73.862542,40.656748 -73.860642,40.653839 -73.873044,40.645896 -73.875305,40.644049 -73.87938,40.63836 -73.886035,40.630126 -73.888806,40.629494 -73.890875,40.630474 -73.899805,40.626802 -73.898344,40.623149 -73.906029,40.623696 -73.909065,40.618602 -73.913476,40.618305 -73.916536,40.616323 -73.923825,40.611754 -73.931612,40.617809 -73.937696,40.619658 -73.943006,40.617206 -73.945762,40.615206 -73.953034,40.613369 -73.954115,40.613257 -73.954511,40.615976 -73.954455,40.625775 -73.955226,40.630965 -73.944059,40.62938 -73.939416,40.624951 -73.935402,40.62744 -73.93385,40.633514 -73.93343,40.639209 -73.932488,40.648493 -73.929854,40.651433 -73.922387,40.652527 -73.921254,40.653989 -73.913842,40.65663 -73.902297,40.662928 -73.909422,40.668126 -73.91394,40.672012 -73.927383,40.673289 -73.941062,40.676093 -73.967626,40.679968 -73.972507,40.685451 -73.97706,40.683736 -73.984529,40.682655 -73.988912,40.684381 -73.992941,40.687638 -73.989117,40.690821 -73.990034,40.693492 -73.990008,40.694217 -73.990351,40.694778 -73.986514,40.700349 -73.98436,40.702714 -73.97966,40.703359 -73.980166,40.700714 -73.976466,40.697782 -73.9624,40.69782 -73.965926,40.703068 -73.964599,40.707231</coordinates></LinearRing></outerBoundaryIs></Polygon>"
NY-08,NY,08,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-74.0408599758756,40.7001172512209 -74.0400182561342,40.7006783984325 -74.0394009963779,40.7004539385599 -74.0379981303296,40.6989949613494 -74.0434412468998,40.6896799397054 -74.0444513087147,40.6884454180179 -74.0463592056705,40.6891749077105 -74.047313153061,40.6904655427351 -74.0469203510024,40.6911389180033</coordinates></LinearRing></outerBoundaryIs></Polygon>"
NY-11,NY,11,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.99178,40.694699 -73.990008,40.694217 -73.990034,40.693492 -73.989117,40.690821 -73.992941,40.687638 -73.988912,40.684381 -73.984529,40.682655 -73.97706,40.683736 -73.972507,40.685451 -73.967626,40.679968 -73.941062,40.676093 -73.927383,40.673289 -73.91394,40.672012 -73.909422,40.668126 -73.902297,40.662928 -73.913842,40.65663 -73.921254,40.653989 -73.922387,40.652527 -73.929854,40.651433 -73.932488,40.648493 -73.93343,40.639209 -73.93385,40.633514 -73.935402,40.62744 -73.939416,40.624951 -73.944059,40.62938 -73.955226,40.630965 -73.954455,40.625775 -73.954511,40.615976 -73.954115,40.613257 -73.955261,40.613146 -73.958981,40.612713 -73.959463,40.615399 -73.963183,40.61495 -73.965194,40.614726 -73.965634,40.617181 -73.968921,40.616813 -73.969341,40.619186 -73.970331,40.623982 -73.96899,40.624126 -73.969388,40.626482 -73.968306,40.626627 -73.967462,40.626756 -73.967651,40.627777 -73.967659,40.628049 -73.96857,40.627973 -73.971074,40.627765 -73.971234,40.628728 -73.971445,40.629716 -73.971549,40.630507 -73.971159,40.630687 -73.971433,40.632055 -73.971238,40.632153 -73.971406,40.633043 -73.971931,40.635877 -73.974657,40.635523 -73.97514,40.638061 -73.976201,40.637916 -73.977065,40.637886 -73.979337,40.63758 -73.979609,40.639261 -73.982023,40.64075 -73.982626,40.641098 -73.982063,40.641294 -73.982815,40.642301 -73.983855,40.641859 -73.984265,40.642058 -73.984873,40.6415 -73.982632,40.640126 -73.983196,40.639601 -73.985394,40.641041 -73.986024,40.6404 -73.986633,40.639842 -73.988788,40.641199 -73.9909,40.64249 -73.990184,40.642899 -73.988752,40.643867 -73.98795,40.644391 -73.981645,40.646876 -73.980063,40.64748 -73.980443,40.649293 -73.981158,40.653165 -73.981494,40.655028 -73.985827,40.657659 -73.988112,40.659 -73.987526,40.659542 -73.986809,40.660198 -73.984678,40.662448 -73.987072,40.663592 -73.984634,40.666615 -73.985985,40.668957 -73.981958,40.673804 -73.983526,40.675933 -73.989118,40.678017 -73.992444,40.678941 -73.995039,40.679278 -73.998385,40.676323 -74.000336,40.67539 -73.999695,40.682634 -73.99788,40.68645 -73.994775,40.69293</coordinates></LinearRing></outerBoundaryIs></Polygon>"
NY-13,NY,13,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-74.104888699896,40.6451060390394 -74.1045758154516,40.6451654574674 -74.086485,40.648601 -74.075884,40.648101 -74.0697,40.641216 -74.067598,40.623865 -74.0630442014124,40.6164149277484 -74.060345,40.611999 -74.0567466853553,40.6078519672911 -74.053125,40.603678 -74.059184,40.593502 -74.068184,40.584102 -74.090797,40.566463 -74.0945196897894,40.5629418043518 -74.111471,40.546908 -74.112585,40.547603 -74.121672,40.542691 -74.137241,40.530076 -74.14023,40.533738 -74.1424607523847,40.5344936288449 -74.144428,40.53516 -74.148697,40.534489 -74.1598569268868,40.5274243496874 -74.160859,40.52679 -74.177986,40.519603 -74.182157,40.520634 -74.199923,40.511729 -74.2096144190418,40.5096338311218 -74.210474,40.509448 -74.219787,40.502603 -74.2218862791216,40.502399516764 -74.23324,40.501299 -74.246688,40.496103 -74.250188,40.496703 -74.254588,40.502303 -74.256088,40.507903 -74.252702,40.513895 -74.242888,40.520903 -74.2424069890062,40.5252179515621 -74.241732,40.531273 -74.247808,40.543396 -74.229002,40.555041 -74.216997,40.554991 -74.210887,40.560902 -74.2064641576543,40.579306668412 -74.204054,40.589336 -74.19682,40.597037 -74.195407,40.601806 -74.196096,40.616169 -74.200994,40.616906 -74.201812,40.619507 -74.20058,40.631448 -74.1961760457115,40.6356522400824 -74.1894,40.642121 -74.180191,40.645521 -74.174085,40.645109 -74.170187,40.642201 -74.152973,40.638886 -74.131094533789,40.6410980692802 -74.120186,40.642201 -74.1122703827635,40.6437042180147</coordinates></LinearRing></outerBoundaryIs></Polygon>"
